WID	WORD	LABEL	FACTOR	VALUE
468	【援】	94-援	ONYOMIREAD	-0.149267791553368
469	【援】	94-援	KUNYOMIWRITE	-0.971428731431717
470	【援】	94-援	KUNYOMIREAD	-0.818854149734679
471	【園】	95-園	KNOW	1.02756854056255
472	【園】	95-園	ONYOMIWRITE	0.279496718189664
473	【園】	95-園	ONYOMIREAD	0.418176904984472
474	【園】	95-園	KUNYOMIWRITE	-0.0936965396489046
475	【園】	95-園	KUNYOMIREAD	-0.0147100264071245
476	【煙】	96-煙	KNOW	1.16493978325163
477	【煙】	96-煙	ONYOMIWRITE	0.147419793348768
478	【煙】	96-煙	ONYOMIREAD	0.361293069211371
479	【煙】	96-煙	KUNYOMIWRITE	0.0863275532252784
480	【煙】	96-煙	KUNYOMIREAD	0.143025574487121
481	【猿】	97-猿	KNOW	1.00558677926736
482	【猿】	97-猿	ONYOMIWRITE	-0.485186718787467
483	【猿】	97-猿	ONYOMIREAD	-0.11361736046046
484	【猿】	97-猿	KUNYOMIWRITE	-0.326105612063532
485	【猿】	97-猿	KUNYOMIREAD	-0.0133864524777313
486	【遠】	98-遠	KNOW	1.08089246613788
487	【遠】	98-遠	ONYOMIWRITE	0.456713827478155
488	【遠】	98-遠	ONYOMIREAD	0.64868257362049
489	【遠】	98-遠	KUNYOMIWRITE	0.713426345048242
490	【遠】	98-遠	KUNYOMIREAD	0.672834795348381
491	【鉛】	99-鉛	KNOW	0.846890706843538
492	【鉛】	99-鉛	ONYOMIWRITE	-0.543238899635451
493	【鉛】	99-鉛	ONYOMIREAD	-0.379509939228946
494	【鉛】	99-鉛	KUNYOMIWRITE	-0.602312069241171
495	【鉛】	99-鉛	KUNYOMIREAD	-0.346306419271473
496	【塩】	100-塩	KNOW	1.12699715731686
497	【塩】	100-塩	ONYOMIWRITE	0.772762974724238
498	【塩】	100-塩	ONYOMIREAD	0.732427357115988
499	【塩】	100-塩	KUNYOMIWRITE	0.656541631774879
500	【塩】	100-塩	KUNYOMIREAD	0.709906486222299
501	【演】	101-演	KNOW	0.963246863267611
502	【演】	101-演	ONYOMIWRITE	0.162094854941754
503	【演】	101-演	ONYOMIREAD	0.299952839433989
504	【演】	101-演	KUNYOMIWRITE	-0.347149407733353
505	【演】	101-演	KUNYOMIREAD	-0.230398747600551
506	【縁】	102-縁	KNOW	0.982488985969175
507	【縁】	102-縁	ONYOMIWRITE	0.238710301503902
508	【縁】	102-縁	ONYOMIREAD	0.418526220706997
509	【縁】	102-縁	KUNYOMIWRITE	-0.210983967646708
510	【縁】	102-縁	KUNYOMIREAD	0.0273018152112481
511	【艶】	103-艶	KNOW	0.633750616381327
512	【艶】	103-艶	ONYOMIWRITE	-1.0534100578488
513	【艶】	103-艶	ONYOMIREAD	-0.778821081727794
514	【艶】	103-艶	KUNYOMIWRITE	-1.34721809946757
515	【艶】	103-艶	KUNYOMIREAD	-0.913657471954283
516	【汚】	104-汚	KNOW	0.926352451230171
517	【汚】	104-汚	ONYOMIWRITE	0.279791668452095
518	【汚】	104-汚	ONYOMIREAD	0.398217621623515
519	【汚】	104-汚	KUNYOMIWRITE	0.143526821821375
520	【汚】	104-汚	KUNYOMIREAD	0.357153254038611
521	【王】	105-王	KNOW	0.98741209078713
522	【王】	105-王	ONYOMIWRITE	-0.209456615232496
523	【王】	105-王	ONYOMIREAD	0.141584669810567
524	【王】	105-王	KUNYOMIWRITE	-0.48659882840918
525	【王】	105-王	KUNYOMIREAD	-0.228767941284392
526	【凹】	106-凹	KNOW	0.734051713891648
527	【凹】	106-凹	ONYOMIWRITE	-1.1133817347172
528	【凹】	106-凹	ONYOMIREAD	-0.812235869717653
529	【凹】	106-凹	KUNYOMIWRITE	-1.34653718817935
530	【凹】	106-凹	KUNYOMIREAD	-1.10673498424917
531	【央】	107-央	KNOW	0.88629082262656
532	【央】	107-央	ONYOMIWRITE	0.157215139033131
533	【央】	107-央	ONYOMIREAD	0.203652276071706
534	【央】	107-央	KUNYOMIWRITE	-0.700770447134108
535	【央】	107-央	KUNYOMIREAD	-0.661565248667942
536	【応】	108-応	KNOW	1.02448317960167
537	【応】	108-応	ONYOMIWRITE	0.41910738524565
538	【応】	108-応	ONYOMIREAD	0.456458939484193
539	【応】	108-応	KUNYOMIWRITE	-0.166049044218254
540	【応】	108-応	KUNYOMIREAD	0.070605974069906
541	【往】	109-往	KNOW	0.812379331683892
542	【往】	109-往	ONYOMIWRITE	-0.00150076849538112
543	【往】	109-往	ONYOMIREAD	0.273894372511523
544	【往】	109-往	KUNYOMIWRITE	-0.230885108055503
545	【往】	109-往	KUNYOMIREAD	-0.11757347052637
546	【押】	110-押	KNOW	0.945411738693695
547	【押】	110-押	ONYOMIWRITE	-0.111033786353783
548	【押】	110-押	ONYOMIREAD	0.138450351701381
549	【押】	110-押	KUNYOMIWRITE	0.37616497405294
550	【押】	110-押	KUNYOMIREAD	0.40987610379291
551	【旺】	111-旺	KNOW	-0.470900270772052
552	【旺】	111-旺	ONYOMIWRITE	-1.54948473051935
553	【旺】	111-旺	ONYOMIREAD	-1.33094114614463
554	【旺】	111-旺	KUNYOMIWRITE	-1.67006441720559
555	【旺】	111-旺	KUNYOMIREAD	-1.50591041122553
556	【欧】	112-欧	KNOW	0.609554008240011
557	【欧】	112-欧	ONYOMIWRITE	-0.545262886769595
558	【欧】	112-欧	ONYOMIREAD	0.116616873155786
559	【欧】	112-欧	KUNYOMIWRITE	-1.33739083249279
560	【欧】	112-欧	KUNYOMIREAD	-1.04106271196241
561	【殴】	113-殴	KNOW	0.470648045264293
562	【殴】	113-殴	ONYOMIWRITE	-1.03865649030486
563	【殴】	113-殴	ONYOMIREAD	-0.430823174562572
564	【殴】	113-殴	KUNYOMIWRITE	-0.942304878528382
565	【殴】	113-殴	KUNYOMIREAD	-0.354620800295559
566	【桜】	114-桜	KNOW	1.02123299980209
567	【桜】	114-桜	ONYOMIWRITE	0.0219266509179094
568	【桜】	114-桜	ONYOMIREAD	0.351765095380719
569	【桜】	114-桜	KUNYOMIWRITE	0.258869647236755
570	【桜】	114-桜	KUNYOMIREAD	0.528572635345119
571	【翁】	115-翁	KNOW	0.41311603475675
572	【翁】	115-翁	ONYOMIWRITE	-1.17538483286995
573	【翁】	115-翁	ONYOMIREAD	-0.746292986595492
574	【翁】	115-翁	KUNYOMIWRITE	-1.31294426136168
575	【翁】	115-翁	KUNYOMIREAD	-0.78206560011042
576	【奥】	116-奥	KNOW	0.904233048441901
577	【奥】	116-奥	ONYOMIWRITE	-0.237592637208766
578	【奥】	116-奥	ONYOMIREAD	-0.119581661942237
579	【奥】	116-奥	KUNYOMIWRITE	0.293919684488558
580	【奥】	116-奥	KUNYOMIREAD	0.452224953134463
581	【横】	117-横	KNOW	1.02439210811062
582	【横】	117-横	ONYOMIWRITE	0.491154462267808
583	【横】	117-横	ONYOMIREAD	0.625251506045675
584	【横】	117-横	KUNYOMIWRITE	0.489978292567547
585	【横】	117-横	KUNYOMIREAD	0.74642764678155
586	【岡】	118-岡	KNOW	1.00088041762181
587	【岡】	118-岡	ONYOMIWRITE	-0.567884071115549
588	【岡】	118-岡	ONYOMIREAD	-0.350901187234334
589	【岡】	118-岡	KUNYOMIWRITE	0.259956518295879
590	【岡】	118-岡	KUNYOMIREAD	0.526920697129359
591	【屋】	119-屋	KNOW	0.93983906102292
592	【屋】	119-屋	ONYOMIWRITE	0.337085604816427
593	【屋】	119-屋	ONYOMIREAD	0.397101829350683
594	【屋】	119-屋	KUNYOMIWRITE	0.134361560633043
595	【屋】	119-屋	KUNYOMIREAD	0.375378908896806
596	【億】	120-億	KNOW	0.927887862637137
597	【億】	120-億	ONYOMIWRITE	-0.391712734480431
598	【億】	120-億	ONYOMIREAD	-0.0798305107603296
599	【億】	120-億	KUNYOMIWRITE	-0.313312046333193
600	【億】	120-億	KUNYOMIREAD	0.104210195952854
601	【憶】	121-憶	KNOW	0.752777750521225
602	【憶】	121-憶	ONYOMIWRITE	-0.382396973307473
603	【憶】	121-憶	ONYOMIREAD	-0.191304030091202
604	【憶】	121-憶	KUNYOMIWRITE	-0.639038760645723
605	【憶】	121-憶	KUNYOMIREAD	-0.461690565979049
606	【臆】	122-臆	KNOW	0.142451719037336
607	【臆】	122-臆	ONYOMIWRITE	-0.798875011852143
608	【臆】	122-臆	ONYOMIREAD	-0.816088810746647
609	【臆】	122-臆	KUNYOMIWRITE	-1.34111548023827
610	【臆】	122-臆	KUNYOMIREAD	-1.10963035849554
611	【虞】	123-虞	KNOW	-0.421113095352468
612	【虞】	123-虞	ONYOMIWRITE	-1.40229852018295
613	【虞】	123-虞	ONYOMIREAD	-1.20921724606448
614	【虞】	123-虞	KUNYOMIWRITE	-1.44150181255677
615	【虞】	123-虞	KUNYOMIREAD	-1.43911119859943
616	【乙】	124-乙	KNOW	0.946190711942354
617	【乙】	124-乙	ONYOMIWRITE	-0.581609750996676
618	【乙】	124-乙	ONYOMIREAD	-0.228189140656794
619	【乙】	124-乙	KUNYOMIWRITE	-0.503150422109235
620	【乙】	124-乙	KUNYOMIREAD	-0.287927620838831
621	【俺】	125-俺	KNOW	1.00543712744459
622	【俺】	125-俺	ONYOMIWRITE	-0.499145261995125
623	【俺】	125-俺	ONYOMIREAD	-0.311356601346246
624	【俺】	125-俺	KUNYOMIWRITE	-0.146184131872753
625	【俺】	125-俺	KUNYOMIREAD	0.123371957810234
626	【卸】	126-卸	KNOW	0.713965227718419
627	【卸】	126-卸	ONYOMIWRITE	-0.481657327809027
628	【卸】	126-卸	ONYOMIREAD	-0.343265695894176
629	【卸】	126-卸	KUNYOMIWRITE	-0.40752880739864
630	【卸】	126-卸	KUNYOMIREAD	-0.113764270109415
631	【音】	127-音	KNOW	1.0843532844795
632	【音】	127-音	ONYOMIWRITE	0.514563942086815
633	【音】	127-音	ONYOMIREAD	0.61482374952592
634	【音】	127-音	KUNYOMIWRITE	0.456214618258897
635	【音】	127-音	KUNYOMIREAD	0.791837057123985
636	【恩】	128-恩	KNOW	0.98916669033425
637	【恩】	128-恩	ONYOMIWRITE	-0.0708900602861534
638	【恩】	128-恩	ONYOMIREAD	0.15953618896973
639	【恩】	128-恩	KUNYOMIWRITE	-0.325526078835681
640	【恩】	128-恩	KUNYOMIREAD	-0.12600631500685
641	【温】	129-温	KNOW	1.01122375403711
642	【温】	129-温	ONYOMIWRITE	0.383388384466508
643	【温】	129-温	ONYOMIREAD	0.729161752540218
644	【温】	129-温	KUNYOMIWRITE	0.45832416963726
645	【温】	129-温	KUNYOMIREAD	0.752930984269189
646	【穏】	130-穏	KNOW	0.906393436322508
647	【穏】	130-穏	ONYOMIWRITE	-0.561057403047096
648	【穏】	130-穏	ONYOMIREAD	-0.268988523659647
649	【穏】	130-穏	KUNYOMIWRITE	-0.441383874879577
650	【穏】	130-穏	KUNYOMIREAD	-0.169246275220981
651	【下】	131-下	KNOW	1.10490683077004
652	【下】	131-下	ONYOMIWRITE	0.577446210133026
653	【下】	131-下	ONYOMIREAD	0.695539505058632
654	【下】	131-下	KUNYOMIWRITE	0.674380842119992
655	【下】	131-下	KUNYOMIREAD	0.77111972071015
656	【化】	132-化	KNOW	0.990368256009702
657	【化】	132-化	ONYOMIWRITE	0.319862053243425
658	【化】	132-化	ONYOMIREAD	0.597639410806249
659	【化】	132-化	KUNYOMIWRITE	0.225597535919912
660	【化】	132-化	KUNYOMIREAD	0.436886506002918
661	【火】	133-火	KNOW	1.20386943971616
662	【火】	133-火	ONYOMIWRITE	0.732529993773024
663	【火】	133-火	ONYOMIREAD	0.877099370252976
664	【火】	133-火	KUNYOMIWRITE	0.560596120254183
665	【火】	133-火	KUNYOMIREAD	0.616079057151408
666	【加】	134-加	KNOW	1.08909882269638
667	【加】	134-加	ONYOMIWRITE	0.400214818123715
668	【加】	134-加	ONYOMIREAD	0.614142817720573
669	【加】	134-加	KUNYOMIWRITE	0.423890261304802
670	【加】	134-加	KUNYOMIREAD	0.460968272513101
671	【可】	135-可	KNOW	1.14509840099089
672	【可】	135-可	ONYOMIWRITE	0.596678346684024
673	【可】	135-可	ONYOMIREAD	0.733768660294038
674	【可】	135-可	KUNYOMIWRITE	0.0252760151312385
675	【可】	135-可	KUNYOMIREAD	0.342415359596564
676	【仮】	136-仮	KNOW	1.16347099263549
677	【仮】	136-仮	ONYOMIWRITE	0.418611308705912
678	【仮】	136-仮	ONYOMIREAD	0.439342904226123
679	【仮】	136-仮	KUNYOMIWRITE	0.164840127334939
680	【仮】	136-仮	KUNYOMIREAD	0.403362576069959
681	【何】	137-何	KNOW	1.16590577049688
682	【何】	137-何	ONYOMIWRITE	0.592561723963937
683	【何】	137-何	ONYOMIREAD	0.69245798407986
684	【何】	137-何	KUNYOMIWRITE	0.595115420971577
685	【何】	137-何	KUNYOMIREAD	0.853343445778523
686	【花】	138-花	KNOW	1.2232473821772
687	【花】	138-花	ONYOMIWRITE	0.375561231476181
688	【花】	138-花	ONYOMIREAD	0.69178834622673
689	【花】	138-花	KUNYOMIWRITE	0.301178022523196
690	【花】	138-花	KUNYOMIREAD	0.65915140075481
691	【佳】	139-佳	KNOW	0.679417318372181
692	【佳】	139-佳	ONYOMIWRITE	-0.484122500804976
693	【佳】	139-佳	ONYOMIREAD	-0.404156664782206
694	【佳】	139-佳	KUNYOMIWRITE	-0.835624245592942
695	【佳】	139-佳	KUNYOMIREAD	-0.79272626364604
696	【価】	140-価	KNOW	1.06747492548018
697	【価】	140-価	ONYOMIWRITE	0.400560581724739
698	【価】	140-価	ONYOMIREAD	0.714250764006682
699	【価】	140-価	KUNYOMIWRITE	-0.024809467687052
700	【価】	140-価	KUNYOMIREAD	0.161944935876482
701	【果】	141-果	KNOW	1.10945290285548
702	【果】	141-果	ONYOMIWRITE	0.304471760292376
703	【果】	141-果	ONYOMIREAD	0.457696497932891
704	【果】	141-果	KUNYOMIWRITE	-0.0972443466182878
705	【果】	141-果	KUNYOMIREAD	0.239183490266833
706	【河】	142-河	KNOW	1.06523691910427
707	【河】	142-河	ONYOMIWRITE	0.124494895354791
708	【河】	142-河	ONYOMIREAD	0.403879137628351
709	【河】	142-河	KUNYOMIWRITE	0.00870693183116599
710	【河】	142-河	KUNYOMIREAD	0.304999032066112
711	【苛】	143-苛	KNOW	0.35888269654271
712	【苛】	143-苛	ONYOMIWRITE	-0.897909849069011
713	【苛】	143-苛	ONYOMIREAD	-0.617955187221291
714	【苛】	143-苛	KUNYOMIWRITE	-0.873856974908599
715	【苛】	143-苛	KUNYOMIREAD	-0.500376632482839
716	【科】	144-科	KNOW	1.02878821982194
717	【科】	144-科	ONYOMIWRITE	0.263734242172833
718	【科】	144-科	ONYOMIREAD	0.558756600446532
719	【科】	144-科	KUNYOMIWRITE	-0.304674527439661
720	【科】	144-科	KUNYOMIREAD	-0.071202120568502
721	【架】	145-架	KNOW	0.681388583884831
722	【架】	145-架	ONYOMIWRITE	-0.77174630904518
723	【架】	145-架	ONYOMIREAD	-0.394987130029915
724	【架】	145-架	KUNYOMIWRITE	-1.02407723609884
725	【架】	145-架	KUNYOMIREAD	-0.920237902149419
726	【夏】	146-夏	KNOW	1.09477897110636
727	【夏】	146-夏	ONYOMIWRITE	0.46891286134786
728	【夏】	146-夏	ONYOMIREAD	0.586401114673404
729	【夏】	146-夏	KUNYOMIWRITE	0.855697489740758
730	【夏】	146-夏	KUNYOMIREAD	0.861088390779949
731	【家】	147-家	KNOW	1.15487792584714
732	【家】	147-家	ONYOMIWRITE	0.896116318343944
733	【家】	147-家	ONYOMIREAD	0.957009416335451
734	【家】	147-家	KUNYOMIWRITE	1.01991658974686
735	【家】	147-家	KUNYOMIREAD	0.979777315944179
736	【荷】	148-荷	KNOW	0.99719857158121
737	【荷】	148-荷	ONYOMIWRITE	0.210610051451019
738	【荷】	148-荷	ONYOMIREAD	0.466467190557161
739	【荷】	148-荷	KUNYOMIWRITE	0.0180328070068577
740	【荷】	148-荷	KUNYOMIREAD	0.073368293146286
741	【華】	149-華	KNOW	0.976303496121752
742	【華】	149-華	ONYOMIWRITE	-0.0818065641427037
743	【華】	149-華	ONYOMIREAD	0.235620714260372
744	【華】	149-華	KUNYOMIWRITE	0.0559749483529267
745	【華】	149-華	KUNYOMIREAD	0.311476060977452
746	【菓】	150-菓	KNOW	0.91924523757014
747	【菓】	150-菓	ONYOMIWRITE	0.19179463502771
748	【菓】	150-菓	ONYOMIREAD	0.368506949740092
749	【菓】	150-菓	KUNYOMIWRITE	-0.199979598528935
750	【菓】	150-菓	KUNYOMIREAD	-0.259731428071684
751	【貨】	151-貨	KNOW	0.939801340063763
752	【貨】	151-貨	ONYOMIWRITE	-0.0200518957411184
753	【貨】	151-貨	ONYOMIREAD	0.331056924067269
754	【貨】	151-貨	KUNYOMIWRITE	-0.590990610590222
755	【貨】	151-貨	KUNYOMIREAD	-0.434500950143632
756	【渦】	152-渦	KNOW	0.705930443886043
757	【渦】	152-渦	ONYOMIWRITE	-0.79171453834393
758	【渦】	152-渦	ONYOMIREAD	-0.27856126248802
759	【渦】	152-渦	KUNYOMIWRITE	-0.95847081051546
760	【渦】	152-渦	KUNYOMIREAD	-0.552676039001812
761	【過】	153-過	KNOW	0.899846245733689
762	【過】	153-過	ONYOMIWRITE	0.133042364227643
763	【過】	153-過	ONYOMIREAD	0.353865955159035
764	【過】	153-過	KUNYOMIWRITE	0.0959186788644043
765	【過】	153-過	KUNYOMIREAD	0.269398251122853
766	【嫁】	154-嫁	KNOW	1.05407445997114
767	【嫁】	154-嫁	ONYOMIWRITE	-0.317628268118058
768	【嫁】	154-嫁	ONYOMIREAD	0.0366010573653859
769	【嫁】	154-嫁	KUNYOMIWRITE	0.0160380588831724
770	【嫁】	154-嫁	KUNYOMIREAD	0.348310003627012
771	【暇】	155-暇	KNOW	1.07591523319525
772	【暇】	155-暇	ONYOMIWRITE	-0.0435879549999127
773	【暇】	155-暇	ONYOMIREAD	0.389576133758843
774	【暇】	155-暇	KUNYOMIWRITE	0.211994731650668
775	【暇】	155-暇	KUNYOMIREAD	0.509292018153647
776	【禍】	156-禍	KNOW	0.580187757925578
777	【禍】	156-禍	ONYOMIWRITE	-0.44854892116766
778	【禍】	156-禍	ONYOMIREAD	-0.0428787707599461
779	【禍】	156-禍	KUNYOMIWRITE	-0.547562492142143
780	【禍】	156-禍	KUNYOMIREAD	-0.259047270885077
781	【靴】	157-靴	KNOW	1.22356073712387
782	【靴】	157-靴	ONYOMIWRITE	-0.527786916313709
783	【靴】	157-靴	ONYOMIREAD	-0.468008454926973
784	【靴】	157-靴	KUNYOMIWRITE	0.0810852427547026
785	【靴】	157-靴	KUNYOMIREAD	0.392661199884249
786	【寡】	158-寡	KNOW	0.256357760884214
787	【寡】	158-寡	ONYOMIWRITE	-0.899276487044462
788	【寡】	158-寡	ONYOMIREAD	-0.744973784907457
789	【寡】	158-寡	KUNYOMIWRITE	-1.29081969446859
790	【寡】	158-寡	KUNYOMIREAD	-1.09669653775051
791	【歌】	159-歌	KNOW	1.06315603981703
792	【歌】	159-歌	ONYOMIWRITE	0.511344969077245
793	【歌】	159-歌	ONYOMIREAD	0.688696635774844
794	【歌】	159-歌	KUNYOMIWRITE	0.612255919365436
795	【歌】	159-歌	KUNYOMIREAD	0.66729437241747
796	【箇】	160-箇	KNOW	0.723742390217691
797	【箇】	160-箇	ONYOMIWRITE	-0.350758994808547
798	【箇】	160-箇	ONYOMIREAD	-0.24673771638998
799	【箇】	160-箇	KUNYOMIWRITE	-1.13450460374022
800	【箇】	160-箇	KUNYOMIREAD	-0.860790993278511
801	【稼】	161-稼	KNOW	0.907091335028084
802	【稼】	161-稼	ONYOMIWRITE	-0.134174532289248
803	【稼】	161-稼	ONYOMIREAD	0.143061521160986
804	【稼】	161-稼	KUNYOMIWRITE	-0.253949713976627
805	【稼】	161-稼	KUNYOMIREAD	-0.112181227856239
806	【課】	162-課	KNOW	1.09972212351964
807	【課】	162-課	ONYOMIWRITE	0.278414039898039
808	【課】	162-課	ONYOMIREAD	0.451826227267392
809	【課】	162-課	KUNYOMIWRITE	-0.486389029170639
810	【課】	162-課	KUNYOMIREAD	-0.411083686415017
811	【蚊】	163-蚊	KNOW	1.10115223350738
812	【蚊】	163-蚊	ONYOMIWRITE	-0.499962287725112
813	【蚊】	163-蚊	ONYOMIREAD	-0.352808168336984
814	【蚊】	163-蚊	KUNYOMIWRITE	-0.390807178421499
815	【蚊】	163-蚊	KUNYOMIREAD	-0.252181543260884
816	【牙】	164-牙	KNOW	0.921663795572372
817	【牙】	164-牙	ONYOMIWRITE	-0.700057370470681
818	【牙】	164-牙	ONYOMIREAD	-0.353028914048589
819	【牙】	164-牙	KUNYOMIWRITE	-0.623753250227295
820	【牙】	164-牙	KUNYOMIREAD	-0.312397324609666
821	【瓦】	165-瓦	KNOW	0.945295306113977
822	【瓦】	165-瓦	ONYOMIWRITE	-1.07299552576419
823	【瓦】	165-瓦	ONYOMIREAD	-0.880174807667758
824	【瓦】	165-瓦	KUNYOMIWRITE	-0.548458549163265
825	【瓦】	165-瓦	KUNYOMIREAD	-0.296617517197862
826	【我】	166-我	KNOW	1.06193276971976
827	【我】	166-我	ONYOMIWRITE	0.138441113808073
828	【我】	166-我	ONYOMIREAD	0.336724679989833
829	【我】	166-我	KUNYOMIWRITE	0.181690572758374
830	【我】	166-我	KUNYOMIREAD	0.37362562047943
831	【画】	167-画	KNOW	1.0786501463824
832	【画】	167-画	ONYOMIWRITE	0.0408000748270953
833	【画】	167-画	ONYOMIREAD	0.272681001201329
834	【画】	167-画	KUNYOMIWRITE	-0.193583713388336
835	【画】	167-画	KUNYOMIREAD	0.024092913445904
836	【芽】	168-芽	KNOW	0.947849208051886
837	【芽】	168-芽	ONYOMIWRITE	-0.567636452951546
838	【芽】	168-芽	ONYOMIREAD	-0.233060821138809
839	【芽】	168-芽	KUNYOMIWRITE	-0.349046699637368
840	【芽】	168-芽	KUNYOMIREAD	-0.155769199784067
841	【賀】	169-賀	KNOW	0.888728843012379
842	【賀】	169-賀	ONYOMIWRITE	-0.423410241828172
843	【賀】	169-賀	ONYOMIREAD	-0.0703497119065947
844	【賀】	169-賀	KUNYOMIWRITE	-0.973314921749276
845	【賀】	169-賀	KUNYOMIREAD	-0.974979190341707
846	【雅】	170-雅	KNOW	0.869826872408068
847	【雅】	170-雅	ONYOMIWRITE	-0.447777599318111
848	【雅】	170-雅	ONYOMIREAD	-0.206646082909684
849	【雅】	170-雅	KUNYOMIWRITE	-0.52180816387719
850	【雅】	170-雅	KUNYOMIREAD	-0.225493608557074
851	【餓】	171-餓	KNOW	0.510827106606777
852	【餓】	171-餓	ONYOMIWRITE	-0.678243354324207
853	【餓】	171-餓	ONYOMIREAD	-0.409073222748097
854	【餓】	171-餓	KUNYOMIWRITE	-1.11120381612747
855	【餓】	171-餓	KUNYOMIREAD	-0.760465655658265
856	【介】	172-介	KNOW	0.869241303102375
857	【介】	172-介	ONYOMIWRITE	-0.193754356313098
858	【介】	172-介	ONYOMIREAD	-0.070404610228337
859	【介】	172-介	KUNYOMIWRITE	-0.737120136816226
860	【介】	172-介	KUNYOMIREAD	-0.736098224821712
861	【回】	173-回	KNOW	1.14315236454352
862	【回】	173-回	ONYOMIWRITE	0.692125803387031
863	【回】	173-回	ONYOMIREAD	0.785580073829588
864	【回】	173-回	KUNYOMIWRITE	0.693287724854763
865	【回】	173-回	KUNYOMIREAD	0.753355341808537
866	【灰】	174-灰	KNOW	1.00278132531365
867	【灰】	174-灰	ONYOMIWRITE	-0.306609577524933
868	【灰】	174-灰	ONYOMIREAD	0.00329616904650272
869	【灰】	174-灰	KUNYOMIWRITE	-0.241842107362647
870	【灰】	174-灰	KUNYOMIREAD	0.088121892760384
871	【会】	175-会	KNOW	1.14033422691418
872	【会】	175-会	ONYOMIWRITE	0.8088714448518
873	【会】	175-会	ONYOMIREAD	0.870018222228419
874	【会】	175-会	KUNYOMIWRITE	0.834501019518582
875	【会】	175-会	KUNYOMIREAD	0.94947498112002
876	【快】	176-快	KNOW	1.04161379052977
877	【快】	176-快	ONYOMIWRITE	0.149866473230178
878	【快】	176-快	ONYOMIREAD	0.342373335303486
879	【快】	176-快	KUNYOMIWRITE	-0.0335683715472296
880	【快】	176-快	KUNYOMIREAD	0.227377523624984
881	【戒】	177-戒	KNOW	0.59807690656948
882	【戒】	177-戒	ONYOMIWRITE	-0.542492499520678
883	【戒】	177-戒	ONYOMIREAD	-0.247941075158299
884	【戒】	177-戒	KUNYOMIWRITE	-0.915823251586507
885	【戒】	177-戒	KUNYOMIREAD	-0.661713275370307
886	【改】	178-改	KNOW	1.08964979399357
887	【改】	178-改	ONYOMIWRITE	0.303137853776783
888	【改】	178-改	ONYOMIREAD	0.460949743193393
889	【改】	178-改	KUNYOMIWRITE	0.126131893184824
890	【改】	178-改	KUNYOMIREAD	0.264400304248715
891	【怪】	179-怪	KNOW	1.02731149135558
892	【怪】	179-怪	ONYOMIWRITE	-0.111872933147215
893	【怪】	179-怪	ONYOMIREAD	0.104452862942357
894	【怪】	179-怪	KUNYOMIWRITE	-0.28677784655472
895	【怪】	179-怪	KUNYOMIREAD	-0.0674567993511879
896	【拐】	180-拐	KNOW	0.0259412731239534
897	【拐】	180-拐	ONYOMIWRITE	-1.26966937701568
